month,origin,dest,originCode,destCode,carrier,count
01,HNL,HIJ,2,736,JL,221
01,HNL,HKD,2,736,JL,434
01,HNL,HND,2,736,HA,13846
01,HNL,HND,2,736,JL,15568
01,HNL,HND,2,736,KE,859
01,HNL,HND,2,736,NH,12365
01,HNL,ICN,2,778,HA,13433
01,HNL,ICN,2,778,KE,21811
01,HNL,ICN,2,778,OZ,9249
01,HNL,KIX,2,736,DL,15400
01,HNL,KIX,2,736,HA,15401
01,HNL,KIX,2,736,JL,14839
01,HNL,MAJ,2,844,UA,1982
01,HNL,MEL,2,802,JQ,7902
01,HNL,MNL,2,766,PR,10911
01,HNL,NAN,2,821,FJ,971
01,HNL,NGO,2,736,DL,9588
01,HNL,NGO,2,736,JL,13654
01,HNL,NRT,2,736,CI,15400
01,HNL,NRT,2,736,DL,28562
01,HNL,NRT,2,736,JL,38602
01,HNL,NRT,2,736,KE,10846
01,HNL,NRT,2,736,NQ,11757
01,HNL,NRT,2,736,UA,16512
01,HNL,OSA,2,736,CI,1222
01,HNL,PEK,2,713,CA,1551
01,HNL,PPT,2,823,HA,1756
01,HNL,PVG,2,713,MU,9119
01,HNL,SDJ,2,736,HA,764
01,HNL,SYD,2,802,HA,15310
01,HNL,SYD,2,802,JQ,15255
01,HNL,SYD,2,802,QF,5983
01,HNL,TPE,2,781,CI,3907
01,HNL,TPE,2,781,HA,4958
01,HNL,YVR,2,906,AC,9804
01,HNL,YVR,2,906,WS,16869
01,HNL,YYC,2,916,WS,3612
01,HNL,YYJ,2,906,WS,989
01,HPN,GVA,22,486,SVW,3
01,HPN,KEF,22,439,SVW,2
01,HPN,LBG,22,427,SVW,2
01,HPN,PLS,22,281,04Q,4
01,IAD,ADD,38,522,ET,13790
01,IAD,AMS,38,461,KL,12342
01,IAD,AMS,38,461,UA,6022
01,IAD,AUA,38,277,UA,2509
01,IAD,AUH,38,678,EY,15206
01,IAD,BBU,38,473,NA,37
01,IAD,BOG,38,327,AV,6244
01,IAD,BRU,38,409,SN,4669
01,IAD,BRU,38,409,UA,12847
01,IAD,CDG,38,427,AF,19832
01,IAD,CDG,38,427,UA,8618
01,IAD,CGN,38,429,TIQ,12
01,IAD,CND,38,473,NA,71
01,IAD,CPH,38,419,SK,6765
01,IAD,CTG,38,327,B6,143
01,IAD,CUN,38,148,DL,991
01,IAD,CUN,38,148,UA,5639
01,IAD,DKR,38,569,SA,11140
01,IAD,DOH,38,664,QR,18455
01,IAD,DUB,38,441,UA,4371
01,IAD,DXB,38,678,EK,18689
01,IAD,DXB,38,678,UA,13019
01,IAD,FCO,38,450,UA,6199
01,IAD,FRA,38,429,LH,17059
01,IAD,FRA,38,429,UA,23980
01,IAD,GCM,38,233,KX,228
01,IAD,GCM,38,233,UA,1254
01,IAD,GRU,38,316,UA,14076
01,IAD,GUA,38,127,UA,970
01,IAD,GVA,38,486,UA,6255
01,IAD,ICN,38,778,KE,12420
01,IAD,IST,38,679,TK,15255
01,IAD,JED,38,670,SV,8439
01,IAD,KEF,38,439,FI,2109
01,IAD,KWI,38,644,UA,7394
01,IAD,LCG,38,482,0RQ,2
01,IAD,LHR,38,493,BA,26504
01,IAD,LHR,38,493,UA,23101
01,IAD,LHR,38,493,VS,8689
01,IAD,MAN,38,493,UA,4660
01,IAD,MEX,38,148,AM,5931
01,IAD,MEX,38,148,UA,5558
01,IAD,MUC,38,429,LH,3205
01,IAD,MUC,38,429,UA,11363
01,IAD,NRT,38,736,NH,12045
01,IAD,NRT,38,736,UA,13387
01,IAD,OTP,38,473,NA,739
01,IAD,PEK,38,713,UA,12131
01,IAD,POP,38,224,B6,86
01,IAD,PRG,38,418,NA,67
01,IAD,PTY,38,162,CM,12264
01,IAD,PUJ,38,224,UA,1437
01,IAD,RUH,38,670,SV,5238
01,IAD,SAL,38,118,TA,20138
01,IAD,SAL,38,118,UA,4318
01,IAD,SJO,38,110,UA,1335
01,IAD,SVO,38,475,SU,2803
01,IAD,SXM,38,264,UA,1094
01,IAD,VIE,38,403,OS,8388
01,IAD,YOW,38,936,AC,44
01,IAD,YOW,38,936,EV,6217
01,IAD,YOW,38,936,S5,297
01,IAD,YTZ,38,936,PD,3312
01,IAD,YUL,38,941,DL,70
01,IAD,YUL,38,941,EV,5119
01,IAD,YUL,38,941,G7,853
01,IAD,YYZ,38,936,DL,93
01,IAD,YYZ,38,936,EV,6435
01,IAD,YYZ,38,936,OO,1517
01,IAD,YYZ,38,936,YX,2875
01,IAD,ZRH,38,486,UA,7688
01,IAH,ACA,74,148,EV,1800
01,IAH,AGU,74,148,EV,2082
01,IAH,AMS,74,461,KL,13250
01,IAH,AMS,74,461,UA,10080
01,IAH,AUA,74,277,UA,36
01,IAH,BJX,74,148,EV,10586
01,IAH,BOG,74,327,UA,15174
01,IAH,BON,74,260,UA,1729
01,IAH,BZE,74,106,UA,16686
01,IAH,CCS,74,388,UA,8494
01,IAH,CDG,74,427,AF,11436
01,IAH,CME,74,148,EV,1925
01,IAH,CUN,74,148,AA,140
01,IAH,CUN,74,148,UA,47801
01,IAH,CUU,74,148,EV,1545
01,IAH,CZM,74,148,UA,4532
01,IAH,DGO,74,148,EV,767
01,IAH,DME,74,475,SQ,8136
01,IAH,DOH,74,664,QR,15045
01,IAH,DXB,74,678,EK,18674
01,IAH,EZE,74,303,UA,11680
01,IAH,FRA,74,429,LH,23101
01,IAH,FRA,74,429,UA,12528
01,IAH,GCM,74,233,UA,5051
01,IAH,GDL,74,148,EV,10553
01,IAH,GDL,74,148,UA,6736
01,IAH,GIG,74,316,UA,14748
01,IAH,GRU,74,316,UA,10101
01,IAH,GUA,74,127,UA,21460
01,IAH,HUX,74,148,EV,1864
01,IAH,IST,74,679,TK,14473
01,IAH,LAD,74,502,5Y,2908
01,IAH,LHR,74,493,BA,22799
01,IAH,LHR,74,493,UA,20356
01,IAH,LIM,74,368,UA,9386
01,IAH,LIR,74,110,SY,160
01,IAH,LIR,74,110,UA,18196
01,IAH,LOS,74,555,UA,7984
01,IAH,MBJ,74,243,UA,2941
01,IAH,MEX,74,148,5D,16823
01,IAH,MEX,74,148,AM,5652
01,IAH,MEX,74,148,EV,5850
01,IAH,MEX,74,148,UA,35838
01,IAH,MGA,74,153,DL,143
01,IAH,MGA,74,153,UA,16908
01,IAH,MID,74,148,UA,6304
01,IAH,MLM,74,148,EV,2350
01,IAH,MTY,74,148,EV,16266
01,IAH,MTY,74,148,VB,3595
01,IAH,NRT,74,736,UA,15024
01,IAH,OAX,74,148,EV,2488
01,IAH,PBC,74,148,EV,2219
01,IAH,PEK,74,713,CA,9154
01,IAH,POS,74,280,UA,8068
01,IAH,PTY,74,162,UA,19800
01,IAH,PVR,74,148,EV,2296
01,IAH,PVR,74,148,UA,8068
01,IAH,QRO,74,148,EV,3263
01,IAH,QRO,74,148,OO,3949
01,IAH,RTB,74,131,UA,4713
01,IAH,SAL,74,118,TA,4394
01,IAH,SAL,74,118,UA,16277
01,IAH,SAL,74,118,XP,113
01,IAH,SAP,74,131,UA,9051
01,IAH,SJD,74,148,UA,14127
01,IAH,SJO,74,110,AA,176
01,IAH,SJO,74,110,UA,30597
01,IAH,SLP,74,148,EV,1901
01,IAH,SLW,74,148,EV,1370
01,IAH,TAM,74,148,EV,561
01,IAH,TAM,74,148,OO,1758
01,IAH,TGU,74,131,UA,5941
01,IAH,TRC,74,148,EV,1626
01,IAH,UIO,74,337,UA,5878
01,IAH,VER,74,148,EV,4186
01,IAH,VSA,74,148,EV,602
01,IAH,VSA,74,148,OO,2220
01,IAH,YEG,74,916,UA,14714
01,IAH,YUL,74,941,S5,3297
01,IAH,YVR,74,906,UA,8624
01,IAH,YYC,74,916,QK,10438
01,IAH,YYC,74,916,UA,27893
01,IAH,YYZ,74,936,EV,3516
01,IAH,YYZ,74,936,OO,4664
01,IAH,YYZ,74,936,QK,10728
01,IAH,ZIH,74,148,EV,2130
01,IAH,ZLO,74,148,EV,1725
01,ICT,CUN,62,148,UA,163
01,ICT,YYJ,62,906,14Q,3
01,IFP,YEG,81,916,YX,262
01,IFP,YWG,81,926,YX,191
01,IFP,YYC,81,916,YX,295
01,ILM,SXM,36,264,SVW,10
01,IND,CUN,42,148,09Q,77
01,IND,CUN,42,148,DL,1149
01,IND,CUN,42,148,F9,869
01,IND,MBJ,42,243,DL,752
01,IND,SKB,42,275,GL,618
01,IND,YYZ,42,936,DL,82
01,IND,YYZ,42,936,QK,1981
01,ISN,YXE,66,921,EV,46
01,JAC,YYZ,88,936,13Q,4
01,JFK,ACC,22,529,DL,8040
01,JFK,AMM,22,639,RJ,6399
01,JFK,AMS,22,461,DL,14269
01,JFK,AMS,22,461,KL,30600
01,JFK,ANU,22,206,AA,4630
01,JFK,ANU,22,206,DL,615
01,JFK,ARN,22,484,DY,6959
01,JFK,AUA,22,277,B6,14350
01,JFK,AUA,22,277,DL,7633
01,JFK,AUH,22,678,EY,16903
01,JFK,AZS,22,224,B6,1977
01,JFK,BCN,22,482,AA,7469
01,JFK,BCN,22,482,DL,6705
01,JFK,BDA,22,207,AA,5102
01,JFK,BDA,22,207,B6,1567
01,JFK,BGI,22,205,AA,3426
01,JFK,BGI,22,205,B6,9402
01,JFK,BOG,22,327,AV,21053
01,JFK,BOG,22,327,DL,6248
01,JFK,BRU,22,409,DL,8031
01,JFK,BRU,22,409,SN,10349
01,JFK,CAI,22,591,MS,11193
01,JFK,CCS,22,388,AA,5207
01,JFK,CDG,22,427,AA,15284
01,JFK,CDG,22,427,AF,60654
01,JFK,CDG,22,427,DL,13673
01,JFK,CDG,22,427,SE,691
01,JFK,CMN,22,548,AT,9112
01,JFK,CTG,22,327,B6,4552
01,JFK,CUN,22,148,AA,20907
01,JFK,CUN,22,148,AM,8599
01,JFK,CUN,22,148,B6,16034
01,JFK,DEL,22,733,AI,17544
01,JFK,DKR,22,569,DL,2231
01,JFK,DOH,22,664,QR,18759
01,JFK,DUB,22,441,AA,3575
01,JFK,DUB,22,441,DL,11966
01,JFK,DUB,22,441,EI,21997
01,JFK,DUS,22,429,AB,9851
01,JFK,DXB,22,678,EK,71867
01,JFK,EZE,22,303,AA,11545
01,JFK,EZE,22,303,AR,11378
01,JFK,FCO,22,450,AZ,24382
01,JFK,FRA,22,429,DL,8036
01,JFK,FRA,22,429,LH,24897
01,JFK,FRA,22,429,SQ,17964
01,JFK,GCM,22,233,B6,2763
01,JFK,GCM,22,233,KX,2166
01,JFK,GEO,22,350,1BQ,2151
01,JFK,GEO,22,350,BW,6568
01,JFK,GIG,22,316,AA,9256
01,JFK,GIG,22,316,JJ,11154
01,JFK,GND,22,273,BW,2243
01,JFK,GND,22,273,DL,1295
01,JFK,GRU,22,316,AA,18680
01,JFK,GRU,22,316,DL,13487
01,JFK,GRU,22,316,JJ,27414
01,JFK,GUA,22,127,DL,617
01,JFK,GVA,22,486,LX,9087
01,JFK,GYE,22,337,EQ,8777
01,JFK,GYE,22,337,XL,13151
01,JFK,HEL,22,425,AY,12790
01,JFK,HKG,22,729,CX,46853
01,JFK,ICN,22,778,KE,33596
01,JFK,ICN,22,778,OZ,13485
01,JFK,IST,22,679,TK,34031
01,JFK,JED,22,670,SV,9034
01,JFK,JNB,22,562,SA,11567
01,JFK,KEF,22,439,DY,279
01,JFK,KEF,22,439,FI,10311
01,JFK,KHI,22,764,PK,2161
01,JFK,KIN,22,243,B6,10403
01,JFK,KIN,22,243,BW,9643
01,JFK,KIN,22,243,GL,154
01,JFK,KWI,22,644,KU,5801
01,JFK,LCY,22,493,BA,1000
01,JFK,LGW,22,493,BA,49
01,JFK,LHE,22,764,PK,1590
01,JFK,LHR,22,493,AA,36375
01,JFK,LHR,22,493,BA,84872
01,JFK,LHR,22,493,DL,22990
01,JFK,LHR,22,493,KU,4301
01,JFK,LHR,22,493,VS,44815
01,JFK,LIM,22,368,LA,5371
01,JFK,LIM,22,368,LP,6453
01,JFK,LIR,22,110,B6,6869
01,JFK,LIR,22,110,DL,1039
01,JFK,LOS,22,555,W3,4008
01,JFK,LRM,22,224,B6,2304
01,JFK,MAD,22,482,AA,7735
01,JFK,MAD,22,482,DL,7324
01,JFK,MAD,22,482,IB,15902
01,JFK,MAD,22,482,UX,3276
01,JFK,MAN,22,493,AA,8288
01,JFK,MAN,22,493,LH,208
01,JFK,MBJ,22,243,B6,14735
01,JFK,MBJ,22,243,BW,7401
01,JFK,MBJ,22,243,DL,7231
01,JFK,MDE,22,327,AV,5058
01,JFK,MEX,22,148,4O,7391
01,JFK,MEX,22,148,AM,31730
01,JFK,MEX,22,148,DL,8195
01,JFK,MUC,22,429,LH,10021
01,JFK,MXP,22,450,AA,8283
01,JFK,MXP,22,450,AZ,8208
01,JFK,MXP,22,450,DL,11715
01,JFK,NAS,22,204,B6,12645
01,JFK,NCE,22,427,DL,1029
01,JFK,NRT,22,736,DL,19523
01,JFK,NRT,22,736,JL,11636
01,JFK,NRT,22,736,NH,21376
01,JFK,ORY,22,427,A0,4225
01,JFK,OSA,22,736,CI,7359
01,JFK,OSL,22,465,DY,9169
01,JFK,PAP,22,238,AA,10265
01,JFK,PAP,22,238,B6,4773
01,JFK,PAP,22,238,DL,7268
01,JFK,PEK,22,713,CA,25737
01,JFK,PLS,22,281,B6,9161
01,JFK,POP,22,224,B6,7512
01,JFK,POS,22,280,1BQ,1510
01,JFK,POS,22,280,BW,22885
01,JFK,PSA,22,450,DL,182
01,JFK,PTY,22,162,CM,21697
01,JFK,PUJ,22,224,B6,15343
01,JFK,PUJ,22,224,DL,7853
01,JFK,PUJ,22,224,UX,257
01,JFK,PVG,22,713,MU,16999
01,JFK,PVR,22,148,DL,1263
01,JFK,RIX,22,451,HY,1350
01,JFK,RUH,22,670,SV,5916
01,JFK,SAL,22,118,TA,13801
01,JFK,SAP,22,131,TA,1766
01,JFK,SCL,22,324,LA,13407
01,JFK,SDQ,22,224,B6,34788
01,JFK,SDQ,22,224,DL,22891
01,JFK,SDQ,22,224,UX,72
01,JFK,SJO,22,110,AA,8550
01,JFK,SJO,22,110,DL,6741
01,JFK,SKB,22,275,AA,1887
01,JFK,SNN,22,441,BA,773
01,JFK,SNN,22,441,DL,200
01,JFK,SNN,22,441,EI,1041
01,JFK,STI,22,224,B6,38935
01,JFK,STI,22,224,DL,22957
01,JFK,SVO,22,475,DL,10921
01,JFK,SVO,22,475,SU,30720
01,JFK,SXM,22,264,AA,7404
01,JFK,SXM,22,264,B6,8949
01,JFK,SXM,22,264,DL,5784
01,JFK,TAB,22,280,BW,806
01,JFK,TLV,22,636,DL,20802
01,JFK,TLV,22,636,LY,28365
01,JFK,TPE,22,781,BR,12330
01,JFK,TXL,22,429,AB,7515
01,JFK,UVF,22,276,B6,6918
01,JFK,VIE,22,403,OS,10042
01,JFK,VKO,22,475,UN,4937
01,JFK,WAW,22,467,LO,7466
01,JFK,YQB,22,941,RP,123
01,JFK,YQX,22,961,AA,482
01,JFK,YUL,22,941,9E,2495
01,JFK,YUL,22,941,DL,4
01,JFK,YUL,22,941,MQ,4857
01,JFK,YUL,22,941,RP,818
01,JFK,YVR,22,906,CX,11054
01,JFK,YYZ,22,936,9E,3121
01,JFK,YYZ,22,936,AA,61
01,JFK,YYZ,22,936,CX,496
01,JFK,YYZ,22,936,DL,51
01,JFK,YYZ,22,936,MQ,6307
01,JFK,YYZ,22,936,QK,5987
01,JFK,ZRH,22,486,AA,7431
01,JFK,ZRH,22,486,DL,135
01,JFK,ZRH,22,486,LX,11739
01,KOA,YVR,2,906,14Q,10
01,KOA,YVR,2,906,AC,1485
01,KOA,YVR,2,906,WS,8979
01,LAN,CUN,43,148,F9,375
01,LAN,PUJ,43,224,F9,118
01,LAN,PVR,43,148,F9,344
01,LAS,FRA,85,429,DE,4100
01,LAS,GDL,85,148,AM,2161
01,LAS,GDL,85,148,Y4,7597
01,LAS,ICN,85,778,KE,5943
01,LAS,LGW,85,493,BA,4106
01,LAS,LGW,85,493,VS,13199
01,LAS,LHR,85,493,BA,17216
01,LAS,MEX,85,148,AM,17686
01,LAS,MEX,85,148,Y4,7014
01,LAS,MTY,85,148,4O,2576
01,LAS,MTY,85,148,AM,2175
01,LAS,NRT,85,736,DL,1351
01,LAS,PPE,85,148,5D,408
01,LAS,PTY,85,162,CM,12345
01,LAS,SJD,85,148,0WQ,6
01,LAS,STR,85,429,0BQ,8
01,LAS,TLC,85,148,4O,1978
01,LAS,YEG,85,916,WS,16250
01,LAS,YLW,85,906,WS,1732
01,LAS,YOW,85,936,WS,1797
01,LAS,YQR,85,921,WS,3243
01,LAS,YQX,85,961,BA,326
01,LAS,YUL,85,941,AC,9718
01,LAS,YUL,85,941,WS,2070
01,LAS,YVR,85,906,09Q,47
01,LAS,YVR,85,906,AC,6742
01,LAS,YVR,85,906,WS,15513
01,LAS,YWG,85,926,WS,4188
01,LAS,YXE,85,921,WS,3334
01,LAS,YXU,85,936,SY,303
01,LAS,YYC,85,916,13Q,15
01,LAS,YYC,85,916,AC,6732
01,LAS,YYC,85,916,WS,22432
01,LAS,YYJ,85,906,WS,1946
01,LAS,YYR,85,961,BA,304
01,LAS,YYZ,85,936,13Q,19
01,LAS,YYZ,85,936,AC,629
01,LAS,YYZ,85,936,RV,20458
01,LAS,YYZ,85,936,WG,2682
01,LAS,YYZ,85,936,WS,16439
01,LAX,ACA,91,148,0WQ,17
01,LAX,AGU,91,148,Y4,3449
01,LAX,AKL,91,851,NZ,44315
01,LAX,AMS,91,461,KL,15829
01,LAX,BJX,91,148,5D,1257
01,LAX,BJX,91,148,OO,3656
01,LAX,BJX,91,148,UA,5853
01,LAX,BNE,91,802,QF,17169
01,LAX,BNE,91,802,UA,350
01,LAX,BNE,91,802,VA,9920
01,LAX,BZE,91,106,DL,797
01,LAX,CAN,91,713,CZ,28004
01,LAX,CDG,91,427,AF,35239
01,LAX,CDG,91,427,TN,6731
01,LAX,CUN,91,148,DL,8608
01,LAX,CUN,91,148,UA,7276
01,LAX,CUN,91,148,VX,3520
01,LAX,DGO,91,148,EV,376
01,LAX,DXB,91,678,EK,27056
01,LAX,FAB,91,493,GBQ,7
01,LAX,FRA,91,429,LH,22022
01,LAX,GDL,91,148,AM,18581
01,LAX,GDL,91,148,AS,17682
01,LAX,GDL,91,148,DL,7863
01,LAX,GDL,91,148,UA,8109
01,LAX,GDL,91,148,Y4,25612
01,LAX,GIG,91,316,AA,444
01,LAX,GRU,91,316,AA,11880
01,LAX,GRU,91,316,KE,5566
01,LAX,GUA,91,127,DL,10891
01,LAX,GUA,91,127,LR,8268
01,LAX,GVA,91,486,CAZ,8
01,LAX,HKG,91,729,CX,47632
01,LAX,HMO,91,148,5D,1814
01,LAX,HND,91,736,DL,9843
01,LAX,HND,91,736,NH,12344
01,LAX,ICN,91,778,KE,46682
01,LAX,ICN,91,778,OZ,36074
01,LAX,ICN,91,778,TG,8129
01,LAX,IST,91,679,TK,18678
01,LAX,KEF,91,439,SVW,7
01,LAX,LAP,91,148,5D,1097
01,LAX,LBG,91,427,SVW,2
01,LAX,LHR,91,493,AA,14032
01,LAX,LHR,91,493,BA,37593
01,LAX,LHR,91,493,NZ,16373
01,LAX,LHR,91,493,UA,10554
01,LAX,LHR,91,493,VS,24505
01,LAX,LIM,91,368,LA,10460
01,LAX,LIM,91,368,LP,10101
01,LAX,LIR,91,110,DL,836
01,LAX,LTO,91,148,5D,604
01,LAX,LTO,91,148,QX,2556
01,LAX,LYX,91,493,GBQ,2
01,LAX,MEL,91,802,QF,24161
01,LAX,MEL,91,802,VA,8058
01,LAX,MEX,91,148,AM,37236
01,LAX,MEX,91,148,AS,17131
01,LAX,MEX,91,148,LA,110
01,LAX,MEX,91,148,UA,8077
01,LAX,MEX,91,148,Y4,8257
01,LAX,MLM,91,148,Y4,8346
01,LAX,MNL,91,766,PR,17254
01,LAX,MUC,91,429,LH,9971
01,LAX,MXL,91,148,AM,233
01,LAX,MZT,91,148,AS,6748
01,LAX,NAN,91,821,FJ,16703
01,LAX,NRT,91,736,AA,12173
01,LAX,NRT,91,736,DL,20571
01,LAX,NRT,91,736,JL,12259
01,LAX,NRT,91,736,MH,8276
01,LAX,NRT,91,736,NH,13992
01,LAX,NRT,91,736,SQ,21754
01,LAX,NRT,91,736,UA,12360
01,LAX,PEK,91,713,CA,33224
01,LAX,PPT,91,823,AF,6285
01,LAX,PPT,91,823,TN,20952
01,LAX,PTY,91,162,CM,24021
01,LAX,PVG,91,713,AA,12231
01,LAX,PVG,91,713,MU,17926
01,LAX,PVG,91,713,UA,11515
01,LAX,PVR,91,148,AM,160
01,LAX,PVR,91,148,AS,9234
01,LAX,PVR,91,148,DL,8190
01,LAX,PVR,91,148,UA,1228
01,LAX,PVR,91,148,Y4,159
01,LAX,RAR,91,813,NZ,1607
01,LAX,SAL,91,118,TA,28986
01,LAX,SCL,91,324,LA,2889
01,LAX,SJD,91,148,0WQ,1
01,LAX,SJD,91,148,AA,6154
01,LAX,SJD,91,148,AS,13869
01,LAX,SJD,91,148,UA,4629
01,LAX,SJO,91,110,DL,10336
01,LAX,SVO,91,475,SU,11452
01,LAX,SXM,91,264,5Y,103
01,LAX,SYD,91,802,DL,14519
01,LAX,SYD,91,802,QF,42344
01,LAX,SYD,91,802,UA,17645
01,LAX,SYD,91,802,VA,17900
01,LAX,TIJ,91,148,AM,190
01,LAX,TLV,91,636,LY,6147
01,LAX,TPE,91,781,BR,42978
01,LAX,TPE,91,781,CI,37094
01,LAX,UPN,91,148,Y4,1406
01,LAX,VKO,91,475,SVW,2
01,LAX,VKO,91,475,UN,1450
01,LAX,YEG,91,916,AC,50
01,LAX,YEG,91,916,WS,7173
01,LAX,YLW,91,906,OO,3389
01,LAX,YUL,91,941,AC,10735
01,LAX,YVR,91,906,14Q,11
01,LAX,YVR,91,906,AC,20222
01,LAX,YVR,91,906,AS,25177
01,LAX,YVR,91,906,OO,3530
01,LAX,YVR,91,906,WS,12539
01,LAX,YYC,91,916,AC,9548
01,LAX,YYC,91,916,WS,11012
01,LAX,YYZ,91,936,AA,5950
01,LAX,YYZ,91,936,AC,30546
01,LAX,ZCL,91,148,Y4,3779
01,LAX,ZIH,91,148,AS,8435
01,LAX,ZLO,91,148,AS,5125
01,LAX,ZRH,91,486,LX,9884
01,LCH,YYZ,72,936,EV,49
01,LEX,BGI,52,205,CRV,1
01,LGA,AUA,22,277,DL,828
01,LGA,BDA,22,207,DL,3940
01,LGA,NAS,22,204,DL,5544
01,LGA,YHZ,22,951,EV,2199
01,LGA,YOW,22,936,QK,3924
01,LGA,YUL,22,941,9E,37
01,LGA,YUL,22,941,EV,2288
01,LGA,YUL,22,941,G7,130
01,LGA,YUL,22,941,MQ,6636
01,LGA,YUL,22,941,RP,2173
01,LGA,YYZ,22,936,AC,29175
01,LGA,YYZ,22,936,MQ,11161
01,LGA,YYZ,22,936,QK,1173
01,LGA,YYZ,22,936,WS,22005
01,LIH,YVR,2,906,WS,8383
01,LIT,YYZ,71,936,EV,49
01,LKE,CXH,93,906,KAH,2
01,LKE,YWH,93,906,KAH,644
01,LRD,QRO,74,148,MQ,31
01,LRD,SAL,74,118,XP,168
01,LRD,SAP,74,131,XP,80
01,MCI,CUN,64,148,AM,1672
01,MCI,CUN,64,148,F9,3000
01,MCI,PVR,64,148,F9,1043
01,MCI,SJD,64,148,F9,949
01,MCI,YYZ,64,936,QK,1337
01,MCO,AUA,33,277,DL,169
01,MCO,AUA,33,277,FL,1966
01,MCO,BOG,33,327,AV,7353
01,MCO,BOG,33,327,B6,12026
01,MCO,CTG,33,327,B6,138
01,MCO,CUN,33,148,B6,6999
01,MCO,CUN,33,148,DL,1069
01,MCO,CUR,33,262,AC,119
01,MCO,DUB,33,441,EI,4979
01,MCO,FRA,33,429,LH,17718
01,MCO,GCM,33,233,B6,107
01,MCO,GDL,33,148,AM,111
01,MCO,GIG,33,316,JJ,4572
01,MCO,GRU,33,316,JJ,40735
01,MCO,GUA,33,127,GL,512
01,MCO,KIN,33,243,BW,1840
01,MCO,LGW,33,493,BA,13464
01,MCO,LGW,33,493,VS,23466
01,MCO,LIR,33,110,FCQ,133
01,MCO,MAN,33,493,VS,19834
01,MCO,MBJ,33,243,B6,5115
01,MCO,MBJ,33,243,FL,3110
01,MCO,MEX,33,148,AM,11764
01,MCO,MEX,33,148,Y4,4275
01,MCO,MHH,33,204,3M,265
01,MCO,MID,33,148,AM,98
01,MCO,MTY,33,148,AM,118
01,MCO,NAS,33,204,B6,3554
01,MCO,NAS,33,204,UP,3838
01,MCO,POS,33,280,BW,2445
01,MCO,PTY,33,162,CM,32757
01,MCO,PUJ,33,224,B6,128
01,MCO,SAL,33,118,TA,2543
01,MCO,SDQ,33,224,B6,5238
01,MCO,SDQ,33,224,G3,8396
01,MCO,SJO,33,110,B6,12813
01,MCO,SJO,33,110,FCQ,74
01,MCO,SKB,33,275,DL,103
01,MCO,YEG,33,916,WS,993
01,MCO,YHM,33,936,WS,1123
01,MCO,YHZ,33,951,AC,1112
01,MCO,YHZ,33,951,WG,491
01,MCO,YHZ,33,951,WS,1171
01,MCO,YOW,33,936,AC,1658
01,MCO,YOW,33,936,WG,1087
01,MCO,YOW,33,936,WS,6440
01,MCO,YQB,33,941,C6,1711
01,MCO,YQM,33,946,WS,154
01,MCO,YUL,33,941,AC,12884
01,MCO,YUL,33,941,C6,3805
01,MCO,YUL,33,941,TS,1475
01,MCO,YUL,33,941,WS,2606
01,MCO,YWG,33,926,WS,3139
01,MCO,YXU,33,936,WS,1190
01,MCO,YYC,33,916,WS,4688
01,MCO,YYT,33,961,WS,767
01,MCO,YYZ,33,936,AC,2587
01,MCO,YYZ,33,936,C6,3536
01,MCO,YYZ,33,936,DL,43
01,MCO,YYZ,33,936,RV,32746
01,MCO,YYZ,33,936,WG,4849
01,MCO,YYZ,33,936,WS,13595
01,MDT,YYZ,23,936,ZX,756
01,MDW,BJX,41,148,Y4,1911
01,MDW,CUN,41,148,FL,8044
01,MDW,GDL,41,148,Y4,6827
01,MDW,MBJ,41,243,FL,3385
01,MDW,MLM,41,148,Y4,5628
01,MDW,NCE,41,427,GBQ,4
01,MDW,PUJ,41,224,FL,5167
01,MDW,YEG,41,916,AC,54
01,MDW,YTZ,41,936,PD,7309
01,MDW,YWG,41,926,AC,99
01,MDW,YYZ,41,936,DL,98
01,MDW,ZCL,41,148,Y4,2136
01,MEM,CUN,54,148,DL,323
01,MIA,AMS,33,461,OR,2322
01,MIA,ANU,33,206,AA,7313
01,MIA,ASU,33,365,AA,4784
01,MIA,AUA,33,277,AA,16129
01,MIA,AUA,33,277,DL,126
01,MIA,AUA,33,277,K8,54
01,MIA,AUA,33,277,PY,2225
01,MIA,BAQ,33,327,4C,219
01,MIA,BAQ,33,327,AV,7147
01,MIA,BCN,33,482,AA,9584
01,MIA,BDA,33,207,AA,5204
01,MIA,BGI,33,205,AA,20079
01,MIA,BLA,33,388,9V,7816
01,MIA,BOG,33,327,4C,11280
01,MIA,BOG,33,327,AA,29459
01,MIA,BOG,33,327,AV,28331
01,MIA,BOG,33,327,K8,15
01,MIA,BSB,33,316,AA,9276
01,MIA,BSB,33,316,JJ,6979
01,MIA,BZE,33,106,AA,13117
01,MIA,CCS,33,388,AA,38549
01,MIA,CCS,33,388,LA,3010
01,MIA,CCS,33,388,S3,38317
01,MIA,CDG,33,427,AA,11817
01,MIA,CDG,33,427,AF,19139
01,MIA,CFG,33,219,AA,272
01,MIA,CFG,33,219,K8,255
01,MIA,CFG,33,219,MQ,441
01,MIA,CFG,33,219,SY,789
01,MIA,CIX,33,368,AA,123
01,MIA,CLO,33,327,AA,7777
01,MIA,CLO,33,327,AV,7589
01,MIA,CMW,33,219,AA,664
01,MIA,CMW,33,219,K8,572
01,MIA,CMW,33,219,MQ,225
